30.000000,25.000000,6.000000
128.000000,71.000000,18.000000
123.000000,128.000000,122.000000
91.000000,153.000000,214.000000
170.000000,183.000000,192.000000
154.000000,92.000000,31.000000
48.000000,108.000000,204.000000
87.000000,67.000000,40.000000
11.000000,79.000000,190.000000
60.000000,48.000000,22.000000
