188.000000,197.000000,196.000000
118.000000,199.000000,180.000000
57.000000,54.000000,21.000000
244.000000,233.000000,211.000000
135.000000,118.000000,88.000000
52.000000,173.000000,156.000000
88.000000,185.000000,168.000000
119.000000,164.000000,205.000000
141.000000,177.000000,203.000000
254.000000,254.000000,244.000000
